Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
2017-01-13,967.2631944444444,1.7559027777777778,277.5492361111111,-1.2769444444444444,80.44895833333334,6.9586805555555555,5.590208333333333,1.36875,3.6043749999999997,5.782291666666667,1223.0433333333333,4.440347222222222,7.536944444444444,226.0423611111111,0.004861111111111111,85.97222222222223,15.460902777777777,33.03326388888889,37.918194444444445,11.31,412.82500000000005
2017-01-14,978.4388194444444,0.7468055555555556,275.6198611111111,-2.212361111111111,80.68819444444445,6.4596527777777775,5.216597222222223,1.2427083333333333,3.3233333333333333,5.332222222222223,1241.905625,3.2302777777777774,5.871666666666666,246.0340277777778,0.0006944444444444445,78.61111111111111,26.908680555555556,56.42840277777778,81.95402777777778,10.682430555555555,411.52708333333334
2017-01-15,989.2588194444444,-0.1936111111111111,273.81138888888887,-3.5801388888888885,78.24881944444445,6.03375,4.690347222222222,1.3431944444444444,2.9544444444444444,4.74125,1260.252986111111,2.2844444444444445,4.408402777777777,259.67291666666665,0.001388888888888889,180.97222222222223,51.96319444444444,96.57201388888889,125.7492361111111,10.990277777777777,412.3527777777778
2017-01-16,997.9822222222223,-2.850625,270.46715277777776,-5.5223611111111115,81.7875,4.95888888888889,4.052291666666666,0.9070833333333334,2.5303472222222223,4.060972222222222,1284.1983333333333,1.6416666666666666,2.9680555555555554,132.715625,0.001388888888888889,59.861111111111114,28.66215277777778,59.99305555555556,67.0313888888889,9.17548611111111,415.54097222222225
2017-01-17,1007.7993055555556,-3.3650694444444444,269.19743055555557,-5.832013888888889,82.98124999999999,4.766944444444444,3.9492361111111114,0.8172916666666666,2.441180555555556,3.919027777777778,1299.3585416666667,2.262361111111111,3.4857638888888887,67.62055555555555,0.0,0.3472222222222222,29.409652777777776,56.973749999999995,66.46013888888889,8.088819444444445,419.63958333333335
2017-01-18,1012.0802777777777,-5.302708333333333,266.9396527777778,-7.42423611111111,85.05000000000001,4.1229861111111115,3.4985416666666667,0.6240972222222223,2.1528472222222224,3.456875,1314.555,1.8886805555555557,2.8871527777777777,77.06784722222223,0.0,4.791666666666667,27.386388888888888,57.94861111111111,63.45444444444445,8.517777777777777,420.9798611111111
2017-01-19,1010.8990972222223,-6.873541666666666,265.4627083333333,-9.038125,84.90388888888889,3.6781944444444443,3.080625,0.5980555555555556,1.8979166666666667,3.047083333333333,1321.0193055555555,1.0269444444444444,1.660277777777778,124.88020833333333,0.0,0.0,60.53520833333333,114.2159722222222,120.20180555555557,9.245486111111111,437.35069444444446
2017-01-20,1008.3738888888888,-6.049652777777777,266.4753472222222,-9.453680555555556,77.71881944444445,4.056041666666667,3.0309027777777775,1.0253472222222222,1.8724305555555556,3.006875,1313.9502083333332,0.7093055555555555,1.2372222222222222,175.17104166666667,0.0,0.0,40.487291666666664,82.66298611111111,101.475625,9.875555555555556,452.5881944444444
2017-01-21,1004.6121527777777,-2.390347222222222,270.4136805555556,-5.441111111111111,80.001875,5.1911805555555555,4.089444444444444,1.101875,2.535763888888889,4.071111111111112,1290.6054166666665,0.9126388888888888,1.3977083333333333,114.26243055555557,0.0,0.0,71.08763888888889,124.71465277777777,128.873125,10.163819444444444,462.8277777777778
2017-01-22,999.9553472222223,-6.339375,266.82520833333336,-8.227222222222222,86.83472222222223,3.864861111111111,3.3,0.565,2.0552083333333333,3.300138888888889,1304.0346527777776,0.8403472222222222,1.3235416666666666,124.00548611111111,0.0,0.0,74.51083333333332,123.82020833333334,128.59958333333333,9.33625,471.75694444444446
2017-01-23,998.1822222222222,-8.083472222222222,265.2146527777778,-9.693958333333335,88.25,3.345486111111111,2.940625,0.4050694444444444,1.8343749999999999,2.945972222222222,1310.3988194444444,0.9654166666666667,1.777013888888889,158.64479166666666,0.0,3.5416666666666665,54.95201388888889,99.84715277777778,105.37194444444444,8.8475,460.59027777777777
2017-01-24,1001.1329861111111,-4.967361111111111,268.10625000000005,-6.0801388888888885,91.89097222222222,4.240763888888889,3.8869444444444445,0.3541666666666667,2.4184027777777777,3.882361111111111,1298.5072222222223,0.9308333333333333,1.505625,183.09895833333334,0.0,73.47222222222223,15.147916666666667,41.86631944444444,45.26583333333333,8.613402777777777,446.0222222222222
2017-01-25,1004.0565972222222,-2.120347222222222,270.7267361111111,-3.4986111111111113,90.25902777777777,5.237777777777778,4.719930555555555,0.5177777777777778,2.9293055555555556,4.701041666666667,1288.2118055555557,1.1990277777777778,1.8064583333333333,116.89847222222222,0.0,15.48611111111111,16.788333333333334,43.03138888888889,47.76784722222222,9.75409722222222,441.8826388888889
2017-01-26,1001.199513888889,-1.8127083333333331,271.2545138888889,-5.226527777777778,78.0425,5.392013888888889,4.146875,1.2454166666666666,2.58,4.141388888888889,1283.4068055555556,1.1011805555555556,1.9090972222222224,146.00875,0.0,0.0,80.56277777777778,136.09118055555555,141.44944444444445,10.60763888888889,437.7444444444444
2017-01-27,995.9440277777778,-1.8459722222222221,271.63090277777775,-6.843055555555555,70.01534722222222,5.526111111111111,3.6655555555555557,1.8604166666666666,2.292986111111111,3.6811805555555557,1277.235,1.4127777777777777,2.3105555555555557,190.43520833333332,0.0,0.0,78.76277777777779,145.05298611111112,149.63368055555554,11.103472222222223,430.08124999999995
2017-01-28,992.8129861111112,-3.241875,270.4760416666667,-7.416111111111111,74.56319444444445,5.005833333333333,3.509097222222222,1.4966666666666668,2.2011805555555557,3.5347222222222223,1279.918263888889,1.9060416666666669,2.989305555555555,187.57222222222222,0.0,0.0,96.21902777777777,146.48194444444445,151.61534722222223,10.622013888888889,440.2472222222222
2017-01-29,994.8422222222222,0.5697222222222222,274.13493055555557,-4.111944444444444,71.640625,6.549027777777777,4.566944444444444,1.9814583333333333,2.8608333333333333,4.591388888888889,1264.091388888889,1.8738194444444443,3.0370833333333334,191.83055555555555,0.0,0.0,72.76555555555555,139.4961111111111,148.8336111111111,11.974513888888888,436.16041666666666
2017-01-30,987.8987500000001,1.502152777777778,275.62347222222223,-0.9694444444444444,83.66805555555555,6.903333333333333,5.760694444444444,1.1415972222222222,3.6377083333333338,5.835277777777778,1250.3577083333334,2.8180555555555555,4.149444444444445,188.7888888888889,0.007638888888888888,54.583333333333336,22.162291666666665,49.00944444444445,55.318194444444444,12.173958333333333,435.49305555555554
2017-01-31,988.0879166666667,1.3211111111111111,275.4245833333333,0.274375,92.73472222222222,6.742013888888889,6.242847222222222,0.49840277777777775,3.940347222222222,6.319722222222222,1251.0833333333333,1.358263888888889,2.2895833333333333,182.71993055555555,0.004861111111111111,80.55555555555556,10.835833333333333,25.6675,29.607708333333335,12.98986111111111,436.8375
2017-02-01,992.4248611111111,0.3927777777777778,274.1486111111111,-1.0622222222222222,90.06666666666666,6.294375,5.6561111111111115,0.6385416666666667,3.5519444444444446,5.698680555555556,1261.1084722222222,1.555625,2.425972222222222,179.00951388888888,0.0,0.0,23.665694444444444,49.671527777777776,58.16166666666667,12.540694444444444,444.3930555555555
2017-02-02,985.8591666666666,2.551041666666667,276.83784722222225,1.0040972222222222,89.55347222222223,7.454375000000001,6.653819444444444,0.8005555555555556,4.210416666666666,6.751597222222222,1242.5913194444445,1.9033333333333333,2.9888194444444443,187.6798611111111,0.0,2.9166666666666665,37.933194444444446,79.71645833333334,101.60631944444444,13.902708333333333,432.9402777777778
2017-02-03,980.7149999999999,4.206875,278.91548611111114,3.0149305555555554,91.97638888888889,8.265833333333333,7.608263888888889,0.6575000000000001,4.840208333333333,7.758125000000001,1228.1333333333334,1.296111111111111,2.397986111111111,179.82972222222222,0.0,87.15277777777777,14.34013888888889,32.91104166666666,37.19833333333334,15.811250000000001,436.1902777777778
2017-02-04,977.4708333333333,4.0320833333333335,279.0047916666667,1.7121527777777779,85.7820138888889,8.254791666666668,6.921597222222222,1.3329166666666667,4.41625,7.080972222222222,1225.2405555555556,1.649375,2.792361111111111,176.62166666666667,0.0,0.0,84.8536111111111,158.85194444444446,165.874375,16.023541666666667,429.46527777777777
2017-02-05,977.6365277777778,4.056111111111111,279.01423611111113,1.0599305555555556,81.51652777777777,8.230972222222222,6.600625,1.6305555555555555,4.210138888888888,6.751041666666667,1225.4541666666667,1.45875,2.4491666666666667,168.14812500000002,0.0,28.194444444444443,53.924930555555555,105.03513888888888,137.63506944444444,15.442569444444445,423.9201388888889
2017-02-06,989.6003472222224,0.8679861111111111,274.85048611111114,0.39055555555555554,96.65,6.527708333333333,6.2970138888888885,0.23083333333333333,3.968611111111111,6.364513888888889,1255.0623611111112,2.6889583333333333,3.9125694444444443,26.085625,0.0,3.888888888888889,8.21861111111111,18.845277777777778,21.020763888888887,11.33875,441.27708333333334
2017-02-07,994.2302083333333,-2.0550694444444444,271.5547916666667,-2.819583333333333,94.53055555555555,5.253125000000001,4.959791666666667,0.293125,3.109236111111111,4.989027777777777,1275.1429166666667,2.5640972222222222,3.7015277777777778,49.188541666666666,0.0,14.097222222222221,9.332569444444443,21.396180555555556,23.96236111111111,8.22076388888889,427.61805555555554
2017-02-08,998.9313888888888,-3.225347222222222,270.01895833333333,-5.556805555555555,83.84375,4.820555555555555,4.049513888888889,0.7713888888888889,2.5261805555555554,4.055138888888889,1287.2017361111111,2.788263888888889,4.160208333333333,55.997083333333336,0.0,0.0,27.276319444444443,55.63201388888889,62.21826388888889,8.051180555555554,426.5340277777778
2017-02-09,1002.1203472222221,-4.5175,268.48055555555555,-6.847291666666667,83.67361111111111,4.367986111111112,3.652222222222222,0.7159027777777778,2.269861111111111,3.6443749999999997,1297.709236111111,2.9764583333333334,4.4675,51.153194444444445,0.0006944444444444445,0.0,20.07166666666667,42.09847222222223,46.360972222222216,8.68388888888889,427.75347222222223
2017-02-10,997.2873611111112,-3.475138888888889,269.8952777777778,-5.49013888888889,85.86319444444445,4.767291666666667,4.087569444444444,0.6797916666666667,2.5538194444444446,4.09875,1286.3061805555556,2.8453472222222222,4.023402777777778,47.54222222222222,0.0,0.0,19.395902777777778,40.74944444444444,45.21784722222222,8.83222222222222,433.44444444444446
2017-02-11,996.5758333333334,0.01583333333333333,273.44416666666666,-1.72875,88.11597222222223,6.134236111111111,5.384513888888889,0.7498611111111111,3.367638888888889,5.402847222222222,1268.2852777777778,1.8799305555555554,2.8252083333333333,82.89069444444445,0.001388888888888889,65.41666666666667,32.268680555555555,63.59368055555555,70.92291666666667,11.293888888888889,436.18611111111113
2017-02-12,1002.5300000000001,-0.2604861111111111,272.7029166666667,-2.4039583333333336,85.39791666666666,5.994166666666667,5.116597222222222,0.8772916666666667,3.1806944444444443,5.103194444444444,1277.2755555555555,2.404236111111111,3.3831944444444444,49.72173611111111,0.0,0.0,17.058055555555555,37.23305555555556,39.33125,10.063611111111111,431.79999999999995
2017-02-13,1006.3538888888888,-0.8038888888888889,271.86333333333334,-3.9818055555555554,79.63236111111111,5.855416666666667,4.559444444444444,1.2952777777777778,2.823611111111111,4.531041666666667,1285.11375,2.512916666666667,3.594930555555555,46.64805555555555,0.0,0.0,106.02083333333333,172.10013888888886,178.51777777777778,10.279930555555556,438.75
2017-02-14,1006.0234722222223,-0.3309722222222222,272.36131944444446,-3.822777777777778,78.16,6.151875,4.637291666666666,1.51375,2.8721527777777776,4.609583333333333,1282.5186805555556,1.3831944444444444,2.069097222222222,122.47652777777778,0.0,0.0,118.19965277777777,190.77118055555556,196.59840277777778,11.686597222222224,442.9715277777778
2017-02-15,1007.0254861111111,1.888263888888889,274.49888888888887,-3.0321527777777777,73.015625,7.552569444444444,4.928402777777778,2.6234722222222224,3.0503472222222223,4.894444444444444,1273.63625,0.9642361111111111,1.6265277777777778,166.24666666666667,0.0,0.0,120.59743055555555,201.660625,207.3463888888889,14.009166666666665,440.80555555555554
2017-02-16,1002.9052083333333,3.965486111111111,276.90006944444445,-0.0023611111111110855,76.86548611111111,8.693194444444444,6.280138888888889,2.413263888888889,3.907361111111111,6.265416666666667,1258.2980555555557,0.9572222222222222,1.814861111111111,166.21868055555558,0.022222222222222223,39.236111111111114,98.79694444444445,186.46368055555556,211.65256944444445,15.862083333333333,439.2784722222222
2017-02-17,996.6960416666667,5.274375,278.6983333333333,3.264652777777778,87.04027777777777,8.922152777777777,7.731249999999999,1.1915277777777777,4.838888888888889,7.756458333333334,1243.3747916666666,1.7625000000000002,3.1395833333333334,230.0625,0.01875,45.486111111111114,61.09715277777778,123.19937499999999,148.81743055555555,16.25645833333333,423.8298611111111
2017-02-18,999.1807638888889,4.288263888888888,277.5129166666667,1.6859027777777778,83.44388888888889,8.312708333333333,6.917708333333334,1.3947222222222222,4.318124999999999,6.923958333333333,1251.2847222222222,1.2101388888888889,2.21,242.6495138888889,0.003472222222222222,31.875,38.276805555555555,80.38791666666667,90.21590277777779,15.970069444444444,420.4534722222222
2017-02-19,995.4484722222221,2.4022916666666667,275.92340277777777,-0.22208333333333333,83.62645833333333,7.430347222222222,6.0597916666666665,1.370138888888889,3.7962499999999997,6.089166666666667,1255.7291666666667,1.775763888888889,2.9344444444444444,193.31048611111112,0.002777777777777778,39.513888888888886,80.72854166666667,150.11409722222223,178.78333333333333,14.142916666666666,426.46180555555554
2017-02-20,989.8469444444444,6.312569444444445,280.29076388888893,3.5974999999999997,82.9588888888889,9.62263888888889,7.942222222222223,1.680763888888889,5.007569444444445,8.026041666666666,1230.1650694444443,3.767083333333334,5.883055555555555,201.74444444444444,0.013888888888888888,84.79166666666667,50.32256944444444,105.1198611111111,119.68680555555557,16.386944444444442,421.7673611111111
2017-02-21,985.5196527777777,8.839722222222223,283.1795138888889,4.544305555555556,75.11472222222223,11.395555555555555,8.542222222222222,2.853263888888889,5.410416666666666,8.66986111111111,1213.4681944444446,2.225347222222222,4.510833333333334,246.46041666666667,0.009027777777777779,42.77777777777778,54.72680555555556,110.348125,158.72708333333333,18.897916666666667,414.7138888888889
2017-02-22,979.5183333333334,8.98298611111111,283.819375,5.603263888888889,79.75131944444445,11.59625,9.135833333333332,2.4598611111111115,5.823333333333333,9.328055555555556,1205.2435416666667,3.5938194444444442,6.439375,211.43055555555554,0.02986111111111111,90.83333333333333,36.502430555555556,78.92270833333333,99.60583333333334,18.601666666666667,413.3659722222222
2017-02-23,972.1375694444445,8.655347222222222,284.104375,4.454791666666667,75.97409722222223,11.272708333333334,8.473125000000001,2.800138888888889,5.436527777777778,8.711388888888889,1197.7724305555557,4.802291666666666,8.008680555555555,204.30319444444444,0.015972222222222224,95.20833333333333,40.18270833333334,84.11895833333332,107.3757638888889,17.840625000000003,410.31319444444443
2017-02-24,980.3443055555555,3.6043749999999997,278.34819444444446,-1.7541666666666667,68.53833333333334,7.986666666666666,5.3777083333333335,2.6083333333333334,3.4204861111111113,5.4880555555555555,1231.52125,3.3116666666666665,6.6213194444444445,245.6513888888889,0.0020833333333333337,16.666666666666668,65.66631944444445,131.07027777777776,206.18694444444446,13.773263888888888,410.9125
2017-02-25,993.1875,3.1933333333333334,276.8957638888889,-2.0484722222222222,69.94659722222222,7.88875,5.263125,2.624861111111111,3.302986111111111,5.299791666666667,1249.6817361111111,2.689652777777778,4.178958333333333,198.675,0.0,1.3194444444444444,109.38555555555556,210.56006944444445,244.2701388888889,14.086388888888889,417.6027777777778
2017-02-26,986.4240972222223,8.67388888888889,282.93861111111113,-0.8909722222222223,51.22625,11.337638888888888,5.731527777777778,5.605625,3.6226388888888885,5.811458333333333,1216.6629861111112,4.285347222222223,6.573263888888889,204.63125000000002,0.0,0.0,88.47423611111111,174.40041666666667,230.91347222222223,18.254305555555554,414.00208333333336
2017-02-27,978.3510416666666,8.952013888888889,283.8882638888889,1.5893055555555557,60.38729166666667,11.618194444444445,6.875763888888889,4.742847222222222,4.384513888888889,7.030277777777778,1205.0466666666666,3.270277777777778,4.937013888888888,193.59583333333333,0.0,0.0,114.23076388888889,218.68680555555557,283.0236111111111,19.220138888888886,416.65694444444443
2017-02-28,968.4500694444445,6.440138888888889,282.17506944444443,1.1720833333333334,69.60208333333334,9.700138888888889,6.684166666666666,3.016597222222222,4.304375,6.901805555555556,1203.5113194444446,5.839236111111111,9.079930555555556,204.08333333333334,0.009027777777777779,32.638888888888886,100.41111111111111,191.27374999999998,225.7515277777778,16.045208333333335,410.18680555555557
2017-03-01,974.8159722222222,4.987291666666667,280.18326388888886,0.8011805555555556,74.99659722222222,8.790138888888889,6.506944444444445,2.2840277777777778,4.162083333333333,6.67375,1217.863125,4.274930555555556,6.759027777777778,209.48819444444445,0.014583333333333334,51.458333333333336,92.46034722222223,181.5970138888889,300.180625,15.068819444444443,411.99861111111113
2017-03-02,980.0015972222222,6.547986111111111,281.32951388888887,0.4618055555555556,66.59208333333333,9.759166666666665,6.388541666666667,3.3705555555555557,4.067083333333333,6.522222222222222,1217.5660416666667,3.987986111111111,7.5249999999999995,221.46666666666667,0.0076388888888888895,10.555555555555555,99.00819444444444,191.82875,278.11027777777775,16.15173611111111,411.2756944444444
2017-03-03,984.6297222222222,6.104513888888889,280.5079166666667,-1.1748611111111111,61.343125,9.616666666666667,5.611805555555556,4.005069444444445,3.5518750000000003,5.698958333333334,1225.8024305555555,2.3609722222222222,3.7739583333333337,186.13958333333332,0.0,0.0,100.51270833333334,196.26229166666667,221.47930555555556,16.838611111111113,416.15625
2017-03-04,970.8205555555555,10.355694444444445,285.9319444444444,0.9899305555555556,53.598958333333336,13.152986111111112,6.624791666666667,6.527916666666666,4.257777777777778,6.827152777777778,1190.187013888889,2.3339583333333334,3.871736111111111,173.42125,0.0020833333333333337,3.5416666666666665,134.376875,256.8435416666667,272.72055555555556,20.74625,418.70624999999995
2017-03-05,974.7397222222221,7.680555555555555,282.90312500000005,1.9156944444444446,67.54319444444444,10.558472222222223,7.046944444444445,3.511527777777778,4.509930555555555,7.230763888888889,1205.818402777778,4.067916666666666,6.381180555555556,203.97777777777776,0.009027777777777779,16.52777777777778,99.65923611111111,193.21631944444445,259.1479861111111,17.782430555555557,412.1673611111111
2017-03-06,974.1421527777778,4.849444444444445,280.10020833333334,2.4888194444444443,84.9388888888889,8.669236111111111,7.316111111111111,1.3531944444444446,4.684722222222223,7.510486111111111,1217.2209027777778,1.9579166666666667,3.1186805555555557,211.23333333333332,0.02291666666666667,146.94444444444446,52.00493055555555,109.19229166666668,134.62944444444443,16.360694444444444,415.78333333333336
2017-03-07,985.0888888888888,3.635277777777778,277.9870138888889,1.9245833333333333,88.775,7.950902777777778,7.021944444444444,0.9281944444444444,4.445972222222222,7.128402777777778,1236.4582638888887,1.341597222222222,2.4824305555555557,204.735625,0.030555555555555558,151.66666666666666,38.75472222222223,82.39069444444445,105.37833333333333,14.990416666666667,419.5083333333333
2017-03-08,992.0627777777778,4.5147916666666665,278.30875,1.7275,83.20354166666667,8.536875,6.927986111111111,1.6094444444444445,4.355555555555556,6.983819444444444,1241.4243055555555,3.2359722222222222,5.0870138888888885,189.56458333333333,0.025,107.15277777777777,78.36604166666666,158.12548611111112,172.79159722222224,15.357847222222224,422.3618055555555
2017-03-09,989.8536111111111,7.9186805555555555,281.8997222222222,4.291250000000001,78.72180555555556,10.766944444444444,8.336111111111112,2.430972222222222,5.255833333333333,8.421527777777778,1222.9543055555557,2.2081250000000003,4.015347222222222,223.37152777777777,0.009722222222222222,55.27777777777778,109.69840277777777,216.14777777777778,280.5754166666667,18.547291666666666,414.45416666666665
2017-03-10,997.4000694444444,6.1033333333333335,279.4710416666667,0.4290277777777778,67.52319444444444,9.487291666666668,6.313472222222222,3.1746527777777778,3.9472916666666666,6.331111111111111,1241.2570833333332,2.1620138888888887,4.379097222222223,262.6978472222222,0.0,0.0,103.15069444444445,202.0267361111111,314.34041666666667,16.75541666666667,412.26666666666665
2017-03-11,997.8595833333334,3.5986111111111114,276.9298611111111,-0.7768055555555555,75.14465277777778,8.201597222222222,5.784027777777777,2.417638888888889,3.613611111111111,5.796805555555555,1253.5638888888889,1.2654166666666666,2.1319444444444446,129.1382638888889,0.0,0.0,134.1576388888889,261.5801388888889,307.5729166666667,15.605694444444444,425.2951388888889
2017-03-12,993.9215277777779,2.8443055555555556,276.4873611111111,-2.0638194444444444,72.7820138888889,7.748611111111111,5.268888888888889,2.4795833333333333,3.30375,5.300486111111111,1252.2335416666667,1.5653472222222222,2.7622916666666666,144.83472222222224,0.0,0.0,142.17944444444444,270.0179861111111,328.4734722222222,14.898194444444446,426.3020833333333
2017-03-13,998.1879166666666,4.1725,277.47597222222225,-2.2265277777777777,64.76854166666666,8.58125,5.2150694444444445,3.365902777777778,3.255625,5.223958333333333,1251.6627777777778,1.2002777777777778,2.041944444444445,185.13666666666666,0.0,0.0,140.994375,265.4506944444445,280.08458333333334,16.0425,422.4347222222222
2017-03-14,1002.6654166666667,7.2811111111111115,280.22756944444444,1.9550694444444443,69.88430555555556,10.559305555555556,7.0929166666666665,3.4668055555555557,4.411736111111111,7.073055555555555,1242.4233333333332,1.1542361111111112,2.3485416666666667,219.11354166666666,0.0,0.0,134.83118055555553,263.91027777777776,297.10263888888886,18.86138888888889,425.9111111111111
2017-03-15,1002.524861111111,8.532708333333334,281.49006944444443,3.013611111111111,69.4986111111111,11.333125,7.630208333333333,3.703125,4.7475,7.610763888888889,1236.363263888889,1.5246527777777779,3.1015972222222223,223.55048611111113,0.0,0.0,120.14861111111112,236.38041666666666,275.44097222222223,19.53763888888889,421.06944444444446
2017-03-16,997.4785416666667,7.936527777777777,281.3025,-0.13868055555555558,60.92513888888888,11.201805555555556,6.064236111111111,5.137083333333333,3.789791666666667,6.078472222222222,1233.7216666666668,1.0846527777777777,2.0565277777777777,204.0167361111111,0.0,0.0,177.6351388888889,338.86069444444445,361.80527777777775,20.03875,428.1826388888889
2017-03-17,986.5154166666666,6.804722222222222,281.0550694444444,1.3121527777777777,68.54180555555556,10.125277777777777,6.764513888888889,3.3611805555555554,4.276944444444444,6.858055555555556,1224.5337499999998,1.6183333333333332,3.2555555555555555,222.685625,0.0,6.388888888888889,48.914027777777775,101.619375,136.24798611111112,17.448055555555555,426.1791666666667
2017-03-18,977.9465277777776,7.248194444444445,282.2036111111111,4.400555555555555,82.32597222222222,10.277569444444445,8.4275,1.8500694444444445,5.37875,8.618958333333333,1211.0452083333334,2.64875,5.1658333333333335,229.21763888888887,0.058333333333333334,183.81944444444446,45.49520833333334,97.97159722222221,148.035625,17.28847222222222,412.9944444444444
2017-03-19,981.2911805555555,9.06388888888889,283.7546527777778,5.834722222222222,80.97138888888888,11.824375,9.350763888888888,2.472638888888889,5.950972222222223,9.531666666666666,1207.1015972222222,2.0457638888888887,3.934652777777778,221.97083333333333,0.009027777777777779,95.97222222222223,64.49666666666667,138.07645833333333,173.17784722222223,19.329513888888886,414.61805555555554
2017-03-20,981.836736111111,10.792569444444444,285.4451388888889,5.204513888888889,68.40652777777778,12.981388888888889,8.87361111111111,4.107986111111111,5.6407638888888885,9.037500000000001,1200.440486111111,3.6544444444444446,6.190069444444444,214.0652777777778,0.0,1.1111111111111112,83.14763888888889,173.61638888888888,216.63312499999998,20.355138888888888,410.36527777777775
